SKU,uk_rt,MERGE_pricing,cost,inventory_us_nongrs,inventory_uk_nongrs,size_long
TOWLF-ESS-XL-HBLU,33.00,[TEST-RT]33[TEST-RT-SP][TEST-SHP-PRICE]33[TEST-SHP-COMPARE][US-RT]40[US-RT-SP][US-WS]20[US-WS-SP][US-AMZ]39.99[US-AMZ-SP]39.99[US-SHP-PRICE]40[US-SHP-COMPARE][USWS-SHP-PRICE]20[USWS-SHP-COMPARE][CA-RT]44[CA-RT-SP][CA-WS]20[CA-WS-SP][CA-AMZ]43.99[CA-AMZ-SP]43.99[CA-SHP-PRICE]44[CA-SHP-COMPARE][CAWS-SHP-PRICE]13.75[CAWS-SHP-COMPARE][UK-RT]33[UK-RT-SP][UK-WS]13.75[UK-WS-SP][UK-AMZ]32.99[UK-AMZ-SP]32.99[UK-SHP-PRICE]33[UK-SHP-COMPARE][UKWS-SHP-PRICE]13.75[UKWS-SHP-COMPARE][AU-RT]60[AU-RT-SP][AU-WS]27.27[AU-WS-SP][AU-AMZ]59.99[AU-AMZ-SP]59.99[AU-SHP-PRICE]60[AU-SHP-COMPARE][EU-RT]34[EU-RT-SP][EU-WS]14.16[EU-WS-SP]18.5[EU-AMZ]33.99[EU-AMZ-SP]33.99[EU-SHP-PRICE]34[EU-SHP-COMPARE][EUWS-SHP-PRICE]14.16[EUWS-SHP-COMPARE][PL-RT]153[AE-RT]170[AE-RT-SP]136[AE-SHP-PRICE]136[AE-SHP-COMPARE]170[COST]4.59[COST-NEXT]4.59[TAX-UK]TRUE[UK-NEXT]33[UKWS-NEXT]13.75[EU-NEXT]37[EUWS-NEXT]15.416666666666668[US-NEXT]40[USWS-NEXT][AU-NEXT]60[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],4.590,0,0,Extra Large (200x90cm)
TOWLF-ESS-XL-HIBPNK,33.00,[TEST-RT]33[TEST-RT-SP][TEST-SHP-PRICE]33[TEST-SHP-COMPARE][US-RT]40[US-RT-SP][US-WS]20[US-WS-SP][US-AMZ]39.99[US-AMZ-SP]39.99[US-SHP-PRICE]40[US-SHP-COMPARE][USWS-SHP-PRICE]20[USWS-SHP-COMPARE][CA-RT]44[CA-RT-SP][CA-WS]20[CA-WS-SP][CA-AMZ]43.99[CA-AMZ-SP]43.99[CA-SHP-PRICE]44[CA-SHP-COMPARE][CAWS-SHP-PRICE]13.75[CAWS-SHP-COMPARE][UK-RT]33[UK-RT-SP][UK-WS]13.75[UK-WS-SP][UK-AMZ]32.99[UK-AMZ-SP]32.99[UK-SHP-PRICE]33[UK-SHP-COMPARE][UKWS-SHP-PRICE]13.75[UKWS-SHP-COMPARE][AU-RT]60[AU-RT-SP][AU-WS]27.27[AU-WS-SP][AU-AMZ]59.99[AU-AMZ-SP]59.99[AU-SHP-PRICE]60[AU-SHP-COMPARE][EU-RT]34[EU-RT-SP][EU-WS]14.16[EU-WS-SP]18.5[EU-AMZ]33.99[EU-AMZ-SP]33.99[EU-SHP-PRICE]34[EU-SHP-COMPARE][EUWS-SHP-PRICE]14.16[EUWS-SHP-COMPARE][PL-RT]153[AE-RT]170[AE-RT-SP]136[AE-SHP-PRICE]136[AE-SHP-COMPARE]170[COST]4.59[COST-NEXT]4.59[TAX-UK]TRUE[UK-NEXT]33[UKWS-NEXT]13.75[EU-NEXT]37[EUWS-NEXT]15.416666666666668[US-NEXT]40[USWS-NEXT][AU-NEXT]60[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],4.590,0,0,Extra Large (200x90cm)
TOWLF-ESS-XL-LKAQUA,33.00,[TEST-RT]33[TEST-RT-SP][TEST-SHP-PRICE]33[TEST-SHP-COMPARE][US-RT]40[US-RT-SP][US-WS]20[US-WS-SP][US-AMZ]39.99[US-AMZ-SP]39.99[US-SHP-PRICE]40[US-SHP-COMPARE][USWS-SHP-PRICE]20[USWS-SHP-COMPARE][CA-RT]44[CA-RT-SP][CA-WS]20[CA-WS-SP][CA-AMZ]43.99[CA-AMZ-SP]43.99[CA-SHP-PRICE]44[CA-SHP-COMPARE][CAWS-SHP-PRICE]13.75[CAWS-SHP-COMPARE][UK-RT]33[UK-RT-SP][UK-WS]13.75[UK-WS-SP][UK-AMZ]32.99[UK-AMZ-SP]32.99[UK-SHP-PRICE]33[UK-SHP-COMPARE][UKWS-SHP-PRICE]13.75[UKWS-SHP-COMPARE][AU-RT]60[AU-RT-SP][AU-WS]27.27[AU-WS-SP][AU-AMZ]59.99[AU-AMZ-SP]59.99[AU-SHP-PRICE]60[AU-SHP-COMPARE][EU-RT]34[EU-RT-SP][EU-WS]14.16[EU-WS-SP]18.5[EU-AMZ]33.99[EU-AMZ-SP]33.99[EU-SHP-PRICE]34[EU-SHP-COMPARE][EUWS-SHP-PRICE]14.16[EUWS-SHP-COMPARE][PL-RT]153[AE-RT]170[AE-RT-SP]136[AE-SHP-PRICE]136[AE-SHP-COMPARE]170[COST]4.59[COST-NEXT]4.59[TAX-UK]TRUE[UK-NEXT]33[UKWS-NEXT]13.75[EU-NEXT]37[EUWS-NEXT]15.416666666666668[US-NEXT]40[USWS-NEXT][AU-NEXT]60[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],4.590,0,0,Extra Large (200x90cm)
TOWLF-ESS-XL-LTPPL,33.00,[TEST-RT]33[TEST-RT-SP][TEST-SHP-PRICE]33[TEST-SHP-COMPARE][US-RT]40[US-RT-SP][US-WS]20[US-WS-SP][US-AMZ]39.99[US-AMZ-SP]39.99[US-SHP-PRICE]40[US-SHP-COMPARE][USWS-SHP-PRICE]20[USWS-SHP-COMPARE][CA-RT]44[CA-RT-SP]22[CA-WS]20[CA-WS-SP][CA-AMZ]43.99[CA-AMZ-SP]43.99[CA-SHP-PRICE]22[CA-SHP-COMPARE]44[CAWS-SHP-PRICE]13.75[CAWS-SHP-COMPARE][UK-RT]33[UK-RT-SP][UK-WS]13.75[UK-WS-SP][UK-AMZ]32.99[UK-AMZ-SP]32.99[UK-SHP-PRICE]33[UK-SHP-COMPARE][UKWS-SHP-PRICE]13.75[UKWS-SHP-COMPARE][AU-RT]60[AU-RT-SP][AU-WS]27.27[AU-WS-SP][AU-AMZ]59.99[AU-AMZ-SP]59.99[AU-SHP-PRICE]60[AU-SHP-COMPARE][EU-RT]34[EU-RT-SP][EU-WS]14.16[EU-WS-SP]18.5[EU-AMZ]33.99[EU-AMZ-SP]33.99[EU-SHP-PRICE]34[EU-SHP-COMPARE][EUWS-SHP-PRICE]14.16[EUWS-SHP-COMPARE][PL-RT]153[AE-RT]170[AE-RT-SP]136[AE-SHP-PRICE]136[AE-SHP-COMPARE]170[COST]4.59[COST-NEXT]4.59[TAX-UK]TRUE[UK-NEXT]33[UKWS-NEXT]13.75[EU-NEXT]37[EUWS-NEXT]15.416666666666668[US-NEXT]40[USWS-NEXT][AU-NEXT]60[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],4.590,0,0,Extra Large (200x90cm)
TOWLF-ESS-XL-PINK-R,33.00,[TEST-RT]33[TEST-RT-SP][TEST-SHP-PRICE]33[TEST-SHP-COMPARE][US-RT]40[US-RT-SP][US-WS]20[US-WS-SP][US-AMZ]39.99[US-AMZ-SP]39.99[US-SHP-PRICE]40[US-SHP-COMPARE][USWS-SHP-PRICE]20[USWS-SHP-COMPARE][CA-RT]44[CA-RT-SP]22[CA-WS]20[CA-WS-SP][CA-AMZ]43.99[CA-AMZ-SP]43.99[CA-SHP-PRICE]22[CA-SHP-COMPARE]44[CAWS-SHP-PRICE]13.75[CAWS-SHP-COMPARE][UK-RT]33[UK-RT-SP][UK-WS]13.75[UK-WS-SP][UK-AMZ]32.99[UK-AMZ-SP]32.99[UK-SHP-PRICE]33[UK-SHP-COMPARE][UKWS-SHP-PRICE]13.75[UKWS-SHP-COMPARE][AU-RT]60[AU-RT-SP][AU-WS]27.27[AU-WS-SP][AU-AMZ]59.99[AU-AMZ-SP]59.99[AU-SHP-PRICE]60[AU-SHP-COMPARE][EU-RT]34[EU-RT-SP][EU-WS]14.16[EU-WS-SP]18.5[EU-AMZ]33.99[EU-AMZ-SP]33.99[EU-SHP-PRICE]34[EU-SHP-COMPARE][EUWS-SHP-PRICE]14.16[EUWS-SHP-COMPARE][PL-RT]153[AE-RT]170[AE-RT-SP]136[AE-SHP-PRICE]136[AE-SHP-COMPARE]170[COST]4.59[COST-NEXT]4.59[TAX-UK]TRUE[UK-NEXT]33[UKWS-NEXT]13.75[EU-NEXT]37[EUWS-NEXT]15.416666666666668[US-NEXT]40[USWS-NEXT][AU-NEXT]60[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],4.590,89,0,Extra Large (200x90cm)
TOWLF-ESS-XL-PLIM,33.00,[TEST-RT]33[TEST-RT-SP][TEST-SHP-PRICE]33[TEST-SHP-COMPARE][US-RT]40[US-RT-SP][US-WS]20[US-WS-SP][US-AMZ]39.99[US-AMZ-SP]39.99[US-SHP-PRICE]40[US-SHP-COMPARE][USWS-SHP-PRICE]20[USWS-SHP-COMPARE][CA-RT]44[CA-RT-SP][CA-WS]20[CA-WS-SP][CA-AMZ]43.99[CA-AMZ-SP]43.99[CA-SHP-PRICE]44[CA-SHP-COMPARE][CAWS-SHP-PRICE]13.75[CAWS-SHP-COMPARE][UK-RT]33[UK-RT-SP][UK-WS]13.75[UK-WS-SP][UK-AMZ]32.99[UK-AMZ-SP]32.99[UK-SHP-PRICE]33[UK-SHP-COMPARE][UKWS-SHP-PRICE]13.75[UKWS-SHP-COMPARE][AU-RT]60[AU-RT-SP][AU-WS]27.27[AU-WS-SP][AU-AMZ]59.99[AU-AMZ-SP]59.99[AU-SHP-PRICE]60[AU-SHP-COMPARE][EU-RT]34[EU-RT-SP][EU-WS]14.16[EU-WS-SP]18.5[EU-AMZ]33.99[EU-AMZ-SP]33.99[EU-SHP-PRICE]34[EU-SHP-COMPARE][EUWS-SHP-PRICE]14.16[EUWS-SHP-COMPARE][PL-RT]153[AE-RT]170[AE-RT-SP]136[AE-SHP-PRICE]136[AE-SHP-COMPARE]170[COST]4.59[COST-NEXT]4.59[TAX-UK]TRUE[UK-NEXT]33[UKWS-NEXT]13.75[EU-NEXT]37[EUWS-NEXT]15.416666666666668[US-NEXT]40[USWS-NEXT][AU-NEXT]60[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],4.590,0,0,Extra Large (200x90cm)
TOWLF-ESS-XL-VLYVIO,33.00,[TEST-RT]33[TEST-RT-SP][TEST-SHP-PRICE]33[TEST-SHP-COMPARE][US-RT]40[US-RT-SP][US-WS]20[US-WS-SP][US-AMZ]39.99[US-AMZ-SP]39.99[US-SHP-PRICE]40[US-SHP-COMPARE][USWS-SHP-PRICE]20[USWS-SHP-COMPARE][CA-RT]44[CA-RT-SP][CA-WS]20[CA-WS-SP][CA-AMZ]43.99[CA-AMZ-SP]43.99[CA-SHP-PRICE]44[CA-SHP-COMPARE][CAWS-SHP-PRICE]13.75[CAWS-SHP-COMPARE][UK-RT]33[UK-RT-SP][UK-WS]13.75[UK-WS-SP][UK-AMZ]32.99[UK-AMZ-SP]32.99[UK-SHP-PRICE]33[UK-SHP-COMPARE][UKWS-SHP-PRICE]13.75[UKWS-SHP-COMPARE][AU-RT]60[AU-RT-SP][AU-WS]27.27[AU-WS-SP][AU-AMZ]59.99[AU-AMZ-SP]59.99[AU-SHP-PRICE]60[AU-SHP-COMPARE][EU-RT]34[EU-RT-SP][EU-WS]14.16[EU-WS-SP]18.5[EU-AMZ]33.99[EU-AMZ-SP]33.99[EU-SHP-PRICE]34[EU-SHP-COMPARE][EUWS-SHP-PRICE]14.16[EUWS-SHP-COMPARE][PL-RT]153[AE-RT]170[AE-RT-SP]136[AE-SHP-PRICE]136[AE-SHP-COMPARE]170[COST]4.59[COST-NEXT]4.59[TAX-UK]TRUE[UK-NEXT]33[UKWS-NEXT]13.75[EU-NEXT]37[EUWS-NEXT]15.416666666666668[US-NEXT]40[USWS-NEXT][AU-NEXT]60[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],4.590,0,0,Extra Large (200x90cm)
TOWLH-CBH-LG-CREAM,32.00,[TEST-RT]32[TEST-RT-SP][TEST-SHP-PRICE]32[TEST-SHP-COMPARE][US-RT]40[US-RT-SP][US-WS]20[US-WS-SP][US-AMZ]39.99[US-AMZ-SP]39.99[US-SHP-PRICE]40[US-SHP-COMPARE][USWS-SHP-PRICE]20[USWS-SHP-COMPARE][CA-RT]49[CA-RT-SP]14.7[CA-WS]20[CA-WS-SP][CA-AMZ]48.99[CA-AMZ-SP]48.99[CA-SHP-PRICE]14.7[CA-SHP-COMPARE]49[CAWS-SHP-PRICE]13.33[CAWS-SHP-COMPARE][UK-RT]32[UK-RT-SP][UK-WS]13.33[UK-WS-SP][UK-AMZ]31.99[UK-AMZ-SP]31.99[UK-SHP-PRICE]32[UK-SHP-COMPARE][UKWS-SHP-PRICE]13.33[UKWS-SHP-COMPARE][AU-RT]60[AU-RT-SP][AU-WS]27.27[AU-WS-SP][AU-AMZ]59.99[AU-AMZ-SP]59.99[AU-SHP-PRICE]60[AU-SHP-COMPARE][EU-RT]35[EU-RT-SP][EU-WS]14.58[EU-WS-SP][EU-AMZ]34.99[EU-AMZ-SP]34.99[EU-SHP-PRICE]35[EU-SHP-COMPARE][EUWS-SHP-PRICE]14.58[EUWS-SHP-COMPARE][PL-RT]158[AE-RT]190[AE-RT-SP]152[AE-SHP-PRICE]152[AE-SHP-COMPARE]190[COST]5.5[COST-NEXT]5.5[TAX-UK]TRUE[UK-NEXT]32[UKWS-NEXT]13.33[EU-NEXT]15.416666666666668[EUWS-NEXT]6.423611111111112[US-NEXT]40[USWS-NEXT][AU-NEXT]60[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],5.500,0,0,Large (160x70cm)
TOWLH-CBH-LG-FOAM,32.00,[TEST-RT]32[TEST-RT-SP][TEST-SHP-PRICE]32[TEST-SHP-COMPARE][US-RT]40[US-RT-SP][US-WS]20[US-WS-SP][US-AMZ]39.99[US-AMZ-SP]39.99[US-SHP-PRICE]40[US-SHP-COMPARE][USWS-SHP-PRICE]20[USWS-SHP-COMPARE][CA-RT]49[CA-RT-SP]14.7[CA-WS]20[CA-WS-SP][CA-AMZ]48.99[CA-AMZ-SP]48.99[CA-SHP-PRICE]14.7[CA-SHP-COMPARE]49[CAWS-SHP-PRICE]13.33[CAWS-SHP-COMPARE][UK-RT]32[UK-RT-SP][UK-WS]13.33[UK-WS-SP][UK-AMZ]31.99[UK-AMZ-SP]31.99[UK-SHP-PRICE]32[UK-SHP-COMPARE][UKWS-SHP-PRICE]13.33[UKWS-SHP-COMPARE][AU-RT]60[AU-RT-SP][AU-WS]27.27[AU-WS-SP][AU-AMZ]59.99[AU-AMZ-SP]59.99[AU-SHP-PRICE]60[AU-SHP-COMPARE][EU-RT]35[EU-RT-SP][EU-WS]14.58[EU-WS-SP][EU-AMZ]34.99[EU-AMZ-SP]34.99[EU-SHP-PRICE]35[EU-SHP-COMPARE][EUWS-SHP-PRICE]14.58[EUWS-SHP-COMPARE][PL-RT]158[AE-RT]190[AE-RT-SP]152[AE-SHP-PRICE]152[AE-SHP-COMPARE]190[COST]5.5[COST-NEXT]5.5[TAX-UK]TRUE[UK-NEXT]32[UKWS-NEXT]13.33[EU-NEXT]15.416666666666668[EUWS-NEXT]6.423611111111112[US-NEXT]40[USWS-NEXT][AU-NEXT]60[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],5.500,0,0,Large (160x70cm)
TOWLH-CBH-LG-NAVY,32.00,[TEST-RT]32[TEST-RT-SP][TEST-SHP-PRICE]32[TEST-SHP-COMPARE][US-RT]40[US-RT-SP][US-WS]20[US-WS-SP][US-AMZ]39.99[US-AMZ-SP]39.99[US-SHP-PRICE]40[US-SHP-COMPARE][USWS-SHP-PRICE]20[USWS-SHP-COMPARE][CA-RT]49[CA-RT-SP]14.7[CA-WS]20[CA-WS-SP][CA-AMZ]48.99[CA-AMZ-SP]48.99[CA-SHP-PRICE]14.7[CA-SHP-COMPARE]49[CAWS-SHP-PRICE]13.33[CAWS-SHP-COMPARE][UK-RT]32[UK-RT-SP][UK-WS]13.33[UK-WS-SP][UK-AMZ]31.99[UK-AMZ-SP]31.99[UK-SHP-PRICE]32[UK-SHP-COMPARE][UKWS-SHP-PRICE]13.33[UKWS-SHP-COMPARE][AU-RT]60[AU-RT-SP][AU-WS]27.27[AU-WS-SP][AU-AMZ]59.99[AU-AMZ-SP]59.99[AU-SHP-PRICE]60[AU-SHP-COMPARE][EU-RT]35[EU-RT-SP][EU-WS]14.58[EU-WS-SP][EU-AMZ]34.99[EU-AMZ-SP]34.99[EU-SHP-PRICE]35[EU-SHP-COMPARE][EUWS-SHP-PRICE]14.58[EUWS-SHP-COMPARE][PL-RT]158[AE-RT]190[AE-RT-SP]152[AE-SHP-PRICE]152[AE-SHP-COMPARE]190[COST]5.5[COST-NEXT]5.5[TAX-UK]TRUE[UK-NEXT]32[UKWS-NEXT]13.33[EU-NEXT]15.416666666666668[EUWS-NEXT]6.423611111111112[US-NEXT]40[USWS-NEXT][AU-NEXT]60[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],5.500,0,0,Large (160x70cm)
TOWLH-CBH-LG-PINK,32.00,[TEST-RT]32[TEST-RT-SP][TEST-SHP-PRICE]32[TEST-SHP-COMPARE][US-RT]40[US-RT-SP][US-WS]20[US-WS-SP][US-AMZ]39.99[US-AMZ-SP]39.99[US-SHP-PRICE]40[US-SHP-COMPARE][USWS-SHP-PRICE]20[USWS-SHP-COMPARE][CA-RT]49[CA-RT-SP]14.7[CA-WS]20[CA-WS-SP][CA-AMZ]48.99[CA-AMZ-SP]48.99[CA-SHP-PRICE]14.7[CA-SHP-COMPARE]49[CAWS-SHP-PRICE]13.33[CAWS-SHP-COMPARE][UK-RT]32[UK-RT-SP][UK-WS]13.33[UK-WS-SP][UK-AMZ]31.99[UK-AMZ-SP]31.99[UK-SHP-PRICE]32[UK-SHP-COMPARE][UKWS-SHP-PRICE]13.33[UKWS-SHP-COMPARE][AU-RT]60[AU-RT-SP][AU-WS]27.27[AU-WS-SP][AU-AMZ]59.99[AU-AMZ-SP]59.99[AU-SHP-PRICE]60[AU-SHP-COMPARE][EU-RT]35[EU-RT-SP][EU-WS]14.58[EU-WS-SP][EU-AMZ]34.99[EU-AMZ-SP]34.99[EU-SHP-PRICE]35[EU-SHP-COMPARE][EUWS-SHP-PRICE]14.58[EUWS-SHP-COMPARE][PL-RT]158[AE-RT]190[AE-RT-SP]152[AE-SHP-PRICE]152[AE-SHP-COMPARE]190[COST]5.5[COST-NEXT]5.5[TAX-UK]TRUE[UK-NEXT]32[UKWS-NEXT]13.33[EU-NEXT]15.416666666666668[EUWS-NEXT]6.423611111111112[US-NEXT]40[USWS-NEXT][AU-NEXT]60[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],5.500,0,0,Large (160x70cm)
TOWLH-CBH-SM-CREAM,18.00,[TEST-RT]18[TEST-RT-SP][TEST-SHP-PRICE]18[TEST-SHP-COMPARE][US-RT]20[US-RT-SP][US-WS]10[US-WS-SP][US-AMZ]19.99[US-AMZ-SP]19.99[US-SHP-PRICE]20[US-SHP-COMPARE][USWS-SHP-PRICE]10[USWS-SHP-COMPARE][CA-RT]22[CA-RT-SP]6.6[CA-WS]10[CA-WS-SP][CA-AMZ]21.99[CA-AMZ-SP]21.99[CA-SHP-PRICE]6.6[CA-SHP-COMPARE]22[CAWS-SHP-PRICE]7.5[CAWS-SHP-COMPARE][UK-RT]18[UK-RT-SP][UK-WS]7.5[UK-WS-SP][UK-AMZ]17.99[UK-AMZ-SP]17.99[UK-SHP-PRICE]18[UK-SHP-COMPARE][UKWS-SHP-PRICE]7.5[UKWS-SHP-COMPARE][AU-RT]32[AU-RT-SP][AU-WS]14.54[AU-WS-SP][AU-AMZ]31.99[AU-AMZ-SP]31.99[AU-SHP-PRICE]32[AU-SHP-COMPARE][EU-RT]17[EU-RT-SP][EU-WS]7.08[EU-WS-SP][EU-AMZ]16.99[EU-AMZ-SP]16.99[EU-SHP-PRICE]17[EU-SHP-COMPARE][EUWS-SHP-PRICE]7.08[EUWS-SHP-COMPARE][PL-RT]77[AE-RT]140[AE-RT-SP]112[AE-SHP-PRICE]112[AE-SHP-COMPARE]140[COST]2.75[COST-NEXT]2.75[TAX-UK]TRUE[UK-NEXT]18[UKWS-NEXT]7.5[EU-NEXT]8.333333333333334[EUWS-NEXT]3.4722222222222228[US-NEXT]20[USWS-NEXT][AU-NEXT]32[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],2.750,0,0,Small Hand Towel (85x40cm)
TOWLH-CBH-SM-FOAM,18.00,[TEST-RT]18[TEST-RT-SP][TEST-SHP-PRICE]18[TEST-SHP-COMPARE][US-RT]20[US-RT-SP][US-WS]10[US-WS-SP][US-AMZ]19.99[US-AMZ-SP]19.99[US-SHP-PRICE]20[US-SHP-COMPARE][USWS-SHP-PRICE]10[USWS-SHP-COMPARE][CA-RT]22[CA-RT-SP]6.6[CA-WS]10[CA-WS-SP][CA-AMZ]21.99[CA-AMZ-SP]21.99[CA-SHP-PRICE]6.6[CA-SHP-COMPARE]22[CAWS-SHP-PRICE]7.5[CAWS-SHP-COMPARE][UK-RT]18[UK-RT-SP][UK-WS]7.5[UK-WS-SP][UK-AMZ]17.99[UK-AMZ-SP]17.99[UK-SHP-PRICE]18[UK-SHP-COMPARE][UKWS-SHP-PRICE]7.5[UKWS-SHP-COMPARE][AU-RT]32[AU-RT-SP][AU-WS]14.54[AU-WS-SP][AU-AMZ]31.99[AU-AMZ-SP]31.99[AU-SHP-PRICE]32[AU-SHP-COMPARE][EU-RT]17[EU-RT-SP][EU-WS]7.08[EU-WS-SP][EU-AMZ]16.99[EU-AMZ-SP]16.99[EU-SHP-PRICE]17[EU-SHP-COMPARE][EUWS-SHP-PRICE]7.08[EUWS-SHP-COMPARE][PL-RT]77[AE-RT]140[AE-RT-SP]112[AE-SHP-PRICE]112[AE-SHP-COMPARE]140[COST]2.75[COST-NEXT]2.75[TAX-UK]TRUE[UK-NEXT]18[UKWS-NEXT]7.5[EU-NEXT]8.333333333333334[EUWS-NEXT]3.4722222222222228[US-NEXT]20[USWS-NEXT][AU-NEXT]32[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],2.750,0,0,Small Hand Towel (85x40cm)
TOWLH-CBH-SM-NAVY,18.00,[TEST-RT]18[TEST-RT-SP][TEST-SHP-PRICE]18[TEST-SHP-COMPARE][US-RT]20[US-RT-SP][US-WS]10[US-WS-SP][US-AMZ]19.99[US-AMZ-SP]19.99[US-SHP-PRICE]20[US-SHP-COMPARE][USWS-SHP-PRICE]10[USWS-SHP-COMPARE][CA-RT]22[CA-RT-SP]6.6[CA-WS]10[CA-WS-SP][CA-AMZ]21.99[CA-AMZ-SP]21.99[CA-SHP-PRICE]6.6[CA-SHP-COMPARE]22[CAWS-SHP-PRICE]7.5[CAWS-SHP-COMPARE][UK-RT]18[UK-RT-SP][UK-WS]7.5[UK-WS-SP][UK-AMZ]17.99[UK-AMZ-SP]17.99[UK-SHP-PRICE]18[UK-SHP-COMPARE][UKWS-SHP-PRICE]7.5[UKWS-SHP-COMPARE][AU-RT]32[AU-RT-SP][AU-WS]14.54[AU-WS-SP][AU-AMZ]31.99[AU-AMZ-SP]31.99[AU-SHP-PRICE]32[AU-SHP-COMPARE][EU-RT]17[EU-RT-SP][EU-WS]7.08[EU-WS-SP][EU-AMZ]16.99[EU-AMZ-SP]16.99[EU-SHP-PRICE]17[EU-SHP-COMPARE][EUWS-SHP-PRICE]7.08[EUWS-SHP-COMPARE][PL-RT]77[AE-RT]140[AE-RT-SP]112[AE-SHP-PRICE]112[AE-SHP-COMPARE]140[COST]2.75[COST-NEXT]2.75[TAX-UK]TRUE[UK-NEXT]18[UKWS-NEXT]7.5[EU-NEXT]8.333333333333334[EUWS-NEXT]3.4722222222222228[US-NEXT]20[USWS-NEXT][AU-NEXT]32[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],2.750,0,0,Small Hand Towel (85x40cm)
TOWLH-CBH-SM-PINK,18.00,[TEST-RT]18[TEST-RT-SP][TEST-SHP-PRICE]18[TEST-SHP-COMPARE][US-RT]20[US-RT-SP][US-WS]10[US-WS-SP][US-AMZ]19.99[US-AMZ-SP]19.99[US-SHP-PRICE]20[US-SHP-COMPARE][USWS-SHP-PRICE]10[USWS-SHP-COMPARE][CA-RT]22[CA-RT-SP]6.6[CA-WS]10[CA-WS-SP][CA-AMZ]21.99[CA-AMZ-SP]21.99[CA-SHP-PRICE]6.6[CA-SHP-COMPARE]22[CAWS-SHP-PRICE]7.5[CAWS-SHP-COMPARE][UK-RT]18[UK-RT-SP][UK-WS]7.5[UK-WS-SP][UK-AMZ]17.99[UK-AMZ-SP]17.99[UK-SHP-PRICE]18[UK-SHP-COMPARE][UKWS-SHP-PRICE]7.5[UKWS-SHP-COMPARE][AU-RT]32[AU-RT-SP][AU-WS]14.54[AU-WS-SP][AU-AMZ]31.99[AU-AMZ-SP]31.99[AU-SHP-PRICE]32[AU-SHP-COMPARE][EU-RT]17[EU-RT-SP][EU-WS]7.08[EU-WS-SP][EU-AMZ]16.99[EU-AMZ-SP]16.99[EU-SHP-PRICE]17[EU-SHP-COMPARE][EUWS-SHP-PRICE]7.08[EUWS-SHP-COMPARE][PL-RT]77[AE-RT]140[AE-RT-SP]112[AE-SHP-PRICE]112[AE-SHP-COMPARE]140[COST]2.75[COST-NEXT]2.75[TAX-UK]TRUE[UK-NEXT]18[UKWS-NEXT]7.5[EU-NEXT]8.333333333333334[EUWS-NEXT]3.4722222222222228[US-NEXT]20[USWS-NEXT][AU-NEXT]32[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],2.750,0,0,Small Hand Towel (85x40cm)
